var_name	genotype	strand	position	lower	median	upper	mean	K_gt	K_lt
Beta	3	1	1198	0.51027113	0.6693889	0.8185058	0.6669284	0	500
Beta	1	1	1199	0.4514943	0.6170479	0.7867276	0.62154883	0	500
Beta	2	1	1199	0.40090474	0.5335375	0.67818356	0.53521013	0	500
Beta	3	1	1199	0.54986733	0.7113893	0.8713431	0.71077275	0	500
Beta	1	1	1200	0.4242937	0.6091441	0.78989285	0.61197567	0	500
Beta	2	1	1200	0.38896933	0.53322303	0.6798657	0.53313535	0	500
Beta	3	1	1200	0.5855077	0.7522681	0.9181845	0.75240016	0.002004008	499
Beta	1	1	1201	0.4060119	0.60178417	0.78696704	0.60229355	0	500
Beta	2	1	1201	0.38071713	0.5326856	0.68788135	0.5333233	0	500
Beta	3	1	1201	0.6147208	0.7835413	0.95943254	0.787813	0.018329939	54.555557
Beta	1	1	1202	0.4755455	0.65732217	0.8366968	0.6610463	0	500
Beta	2	1	1202	0.4267117	0.5710497	0.7174782	0.57099426	0	500
Beta	3	1	1202	0.64079463	0.79972696	0.96588147	0.8026073	0.022494888	44.454544
Beta	1	1	1203	0.54533154	0.7230253	0.8830347	0.72418785	0.002004008	499
Beta	2	1	1203	0.4731708	0.6127826	0.7532657	0.6141602	0	500
Beta	3	1	1203	0.6705286	0.83158815	0.98960656	0.8295617	0.03950104	25.31579
Beta	1	1	1204	0.62588435	0.7925265	0.9426295	0.792653	0.020408163	49
Beta	2	1	1204	0.5235988	0.66106164	0.79667354	0.66096526	0	500
Beta	3	1	1204	0.7024136	0.859707	1.0165936	0.858789	0.089324616	11.195122
Beta	1	1	1205	0.6987751	0.86206514	1.0152317	0.86302346	0.0845987	11.820513
Beta	2	1	1205	0.5673629	0.7089404	0.84578574	0.7090737	0	500
Beta	3	1	1205	0.73092985	0.8878064	1.0499978	0.8888302	0.14678898	6.8125
Beta	1	1	1206	0.7655921	0.9323092	1.0895896	0.9314885	0.33333334	3
Beta	2	1	1206	0.60586697	0.7580273	0.8926344	0.7558782	0.002004008	499
Beta	3	1	1206	0.75061834	0.9171248	1.0921115	0.9180569	0.28534704	3.5045044
Beta	1	1	1207	0.8229392	1.0026175	1.1643227	1.0010486	1.0242915	0.97628456
Beta	2	1	1207	0.65457237	0.80650115	0.94871914	0.80239266	0.01010101	99
Beta	3	1	1207	0.7767052	0.9532925	1.1397247	0.9520471	0.54798764	1.8248588
Beta	1	1	1208	0.87070394	1.0561919	1.2268088	1.0553566	2.4482758	0.4084507
Beta	2	1	1208	0.68818426	0.84330934	0.9860662	0.83974546	0.03950104	25.31579
Beta	3	1	1208	0.7867824	0.9771265	1.1689451	0.97429824	0.7301038	1.3696682
Beta	1	1	1209	0.76743585	0.94188726	1.1053525	0.93964577	0.39275765	2.5460992
Beta	2	1	1209	0.6873966	0.8343877	0.96593344	0.83086145	0.024590164	40.666668
Beta	3	1	1209	0.7771466	0.9632666	1.134971	0.9580145	0.6025641	1.6595745
Beta	1	1	1210	0.6475003	0.8068619	0.9651442	0.8088052	0.026694044	37.46154
Beta	2	1	1210	0.68361527	0.8229897	0.9505182	0.82033813	0.018329939	54.555557
Beta	3	1	1210	0.7646168	0.9457861	1.1084298	0.9425759	0.42857143	2.3333333
Beta	1	1	1211	0.51140076	0.6671065	0.81314766	0.6669338	0	500
Beta	2	1	1211	0.6717087	0.80991024	0.93700594	0.80892783	0.008064516	124
Beta	3	1	1211	0.7562059	0.9272785	1.0841854	0.9258344	0.31233597	3.2016807
Beta	1	1	1212	0.37096453	0.5196039	0.669096	0.5211128	0	500
Beta	2	1	1212	0.6645587	0.7958087	0.92457277	0.7971998	0.008064516	124
Beta	3	1	1212	0.7358466	0.9079919	1.0669221	0.90862674	0.2345679	4.263158
Beta	1	1	1213	0.2227651	0.37526447	0.52767867	0.3792415	0	500
Beta	2	1	1213	0.65512925	0.78369284	0.91247576	0.78578955	0.002004008	499
Beta	3	1	1213	0.7149102	0.8905208	1.0548164	0.89188665	0.18483412	5.4102564
Beta	1	1	1214	0.07387046	0.24212462	0.39932212	0.24111985	0	500
Beta	2	1	1214	0.6405898	0.7701459	0.90397686	0.773749	0.002004008	499
Beta	3	1	1214	0.7022809	0.87527514	1.0460591	0.8768297	0.15473442	6.4626865
Beta	1	1	1215	-0.039968856	0.12977237	0.2870415	0.12727584	0	500
Beta	2	1	1215	0.632176	0.7606393	0.8969019	0.76479524	0.002004008	499
Beta	3	1	1215	0.6809015	0.8597661	1.0430353	0.8631262	0.13636364	7.3333335
Beta	1	1	1216	-0.21718909	-0.06020929	0.092628956	-0.06258454	0	500
Beta	2	1	1216	0.5458581	0.66821307	0.7986327	0.6723693	0	500
Beta	3	1	1216	0.54697186	0.71790165	0.89474934	0.7218188	0.002004008	499
Beta	1	1	1217	-0.42897382	-0.27401468	-0.12861569	-0.27546114	0	500
Beta	2	1	1217	0.45772964	0.5701394	0.6914145	0.5737641	0	500
Beta	3	1	1217	0.40521407	0.57959914	0.7421771	0.5791198	0	500
Beta	1	1	1218	-0.65686196	-0.50505793	-0.364155	-0.50628316	0	500
Beta	2	1	1218	0.35915172	0.46415755	0.57632494	0.46684664	0	500
Beta	3	1	1218	0.25482178	0.4255431	0.58635885	0.42439112	0	500
Beta	1	1	1219	-0.9021042	-0.74450207	-0.59892184	-0.7435316	0	500
Beta	2	1	1219	0.25390422	0.3567648	0.46684888	0.35695183	0	500
Beta	3	1	1219	0.08181134	0.26628256	0.4266107	0.26535487	0	500
Beta	1	1	1220	-1.1489508	-0.9740629	-0.81691164	-0.97435427	0	500
Beta	2	1	1220	0.14434165	0.24939364	0.35655198	0.2500342	0	500
Beta	3	1	1220	-0.08086349	0.110517725	0.27818045	0.110626385	0	500
Beta	1	1	1221	-1.3834089	-1.1972926	-1.0295634	-1.1985315	0	500
Beta	2	1	1221	0.039301466	0.15037426	0.2533156	0.14979985	0	500
Beta	3	1	1221	-0.22772364	-0.0325806	0.14731649	-0.03407417	0	500
Beta	1	1	1222	-1.5789576	-1.3793434	-1.2020074	-1.3838722	0	500
Beta	2	1	1222	-0.05304703	0.06277556	0.17317823	0.063166134	0	500
Beta	3	1	1222	-0.36694515	-0.15655261	0.03245357	-0.1595256	0	500
Beta	1	1	1223	-1.3594255	-1.1693714	-1.0029659	-1.1728477	0	500
Beta	2	1	1223	-0.016102785	0.096520126	0.20275058	0.09692247	0	500
Beta	3	1	1223	-0.4261389	-0.22614244	-0.04933873	-0.22925423	0	500
Beta	1	1	1224	-1.1137332	-0.935103	-0.7766561	-0.93709743	0	500
Beta	2	1	1224	0.023607684	0.13835698	0.24548754	0.13955522	0	500
Beta	3	1	1224	-0.4775984	-0.28860897	-0.11953392	-0.29237416	0	500
Beta	1	1	1225	-0.8402342	-0.6797395	-0.52238834	-0.6814721	0	500
Beta	2	1	1225	0.07221021	0.18360314	0.29567024	0.185782	0	500
Beta	3	1	1225	-0.54141027	-0.35993943	-0.19263585	-0.36081526	0	500
Beta	1	1	1226	-0.57645476	-0.4202109	-0.26233536	-0.41873056	0	500
Beta	2	1	1226	0.11281789	0.23084852	0.3519772	0.23329586	0	500
Beta	3	1	1226	-0.6146126	-0.42626444	-0.26612675	-0.431162	0	500
Beta	1	1	1227	-0.31312686	-0.16523546	-0.0019738087	-0.16310543	0	500
Beta	2	1	1227	0.15446936	0.27815738	0.4034814	0.27952263	0	500
Beta	3	1	1227	-0.68606925	-0.49607936	-0.33351213	-0.49960312	0	500
Beta	1	1	1228	-0.098647304	0.070915386	0.23335305	0.07139661	0	500
Beta	2	1	1228	0.18734838	0.32159042	0.45554247	0.3220646	0	500
Beta	3	1	1228	-0.7581521	-0.5674343	-0.4029231	-0.5716694	0	500
Beta	1	1	1229	0.10126723	0.27739924	0.44410047	0.27964282	0	500
Beta	2	1	1229	0.21557471	0.35844553	0.4993485	0.35969445	0	500
Beta	3	1	1229	-0.82172453	-0.6219667	-0.4491225	-0.6254088	0	500
Beta	1	1	1230	0.096832104	0.27304086	0.43656674	0.2744293	0	500
Beta	2	1	1230	0.21348858	0.34316376	0.47840056	0.34568378	0	500
Beta	3	1	1230	-0.8147505	-0.6250303	-0.44323054	-0.6263883	0	500
Beta	1	1	1231	0.108483315	0.2907579	0.44632512	0.2884086	0	500
Beta	2	1	1231	0.22894417	0.35418886	0.47980717	0.35342783	0	500
Beta	3	1	1231	-0.7990034	-0.6130675	-0.42291883	-0.6117378	0	500
Beta	1	1	1232	0.12229755	0.3059718	0.47355452	0.3035663	0	500
Beta	2	1	1232	0.24010773	0.36342788	0.48097867	0.3618248	0	500
Beta	3	1	1232	-0.77880716	-0.5989276	-0.3905087	-0.59585196	0	500
Beta	1	1	1233	0.12816225	0.3246035	0.4947982	0.31914622	0	500
Beta	2	1	1233	0.24597518	0.36986947	0.49094048	0.37045547	0	500
Beta	3	1	1233	-0.7768249	-0.58534324	-0.36150184	-0.5795232	0	500
Beta	1	1	1234	0.12860963	0.34001005	0.521377	0.33430374	0	500
Beta	2	1	1234	0.24667488	0.37947568	0.50320625	0.37885264	0	500
Beta	3	1	1234	-0.77304506	-0.5713657	-0.33692124	-0.56363726	0	500
Beta	1	1	1235	0.11260249	0.3447363	0.538786	0.33813	0	500
Beta	2	1	1235	0.24196015	0.38092992	0.51245683	0.382146	0	500
Beta	3	1	1235	-0.79207855	-0.56574994	-0.31138265	-0.5599004	0	500
Beta	1	1	1236	0.11101134	0.35756332	0.5711673	0.35266808	0	500
Beta	2	1	1236	0.24577177	0.3872468	0.530088	0.3899445	0	500
Beta	3	1	1236	-0.8019481	-0.5468637	-0.2829428	-0.5446049	0	500
Beta	1	1	1237	0.008347577	0.24246293	0.4626593	0.23942281	0	500
Beta	2	1	1237	0.1427365	0.27933532	0.41511095	0.27941453	0	500
Beta	3	1	1237	-0.98758537	-0.7411442	-0.48778817	-0.7390112	0	500
Beta	1	1	1238	-0.08084257	0.13587815	0.34731585	0.13370015	0	500
Beta	2	1	1238	0.03869467	0.17004108	0.30030996	0.1700135	0	500
Beta	3	1	1238	-1.1675861	-0.9434843	-0.70294595	-0.9395489	0	500
Beta	1	1	1239	-0.1798002	0.020683631	0.22189659	0.019065076	0	500
Beta	2	1	1239	-0.07952178	0.050955486	0.1845683	0.051389888	0	500
Beta	3	1	1239	-1.3750774	-1.1617626	-0.9268825	-1.156992	0	500
Beta	1	1	1240	-0.29509315	-0.095741935	0.090608604	-0.09876166	0	500
Beta	2	1	1240	-0.21195355	-0.07123069	0.06842154	-0.07053654	0	500
Beta	3	1	1240	-1.5961113	-1.3843127	-1.1649907	-1.38049	0	500
Beta	1	1	1241	-0.4026403	-0.21114635	-0.013432587	-0.21339682	0	500
Beta	2	1	1241	-0.33885732	-0.19053096	-0.04660237	-0.18916014	0	500
Beta	3	1	1241	-1.8139436	-1.5936226	-1.3930404	-1.5979326	0	500
Beta	1	1	1242	-0.51914227	-0.3246071	-0.11359752	-0.32441047	0	500
Beta	2	1	1242	-0.46163067	-0.3124798	-0.15817131	-0.30790514	0	500
Beta	3	1	1242	-2.0422647	-1.8111234	-1.6057628	-1.819085	0	500
Beta	1	1	1243	-0.6190503	-0.41594338	-0.20043652	-0.41652724	0	500
Beta	2	1	1243	-0.5652883	-0.40505326	-0.24253434	-0.40238687	0	500
Beta	3	1	1243	-2.2234383	-1.9857254	-1.7726105	-1.9915177	0	500
Beta	1	1	1244	-0.70358074	-0.50266236	-0.2967638	-0.50111556	0	500
Beta	2	1	1244	-0.6468338	-0.49513292	-0.3411772	-0.4936582	0	500
Beta	3	1	1244	-2.3222053	-2.088099	-1.8688383	-2.0910225	0	500
Beta	1	1	1245	-0.7926686	-0.592165	-0.397966	-0.5937142	0	500
Beta	2	1	1245	-0.7433717	-0.5988555	-0.4620375	-0.59810996	0	500
Beta	3	1	1245	-2.4352117	-2.2043803	-1.9882501	-2.206036	0	500
Beta	1	1	1246	-0.90676415	-0.69029355	-0.48587373	-0.6941192	0	500
Beta	2	1	1246	-0.8553479	-0.7130275	-0.5781456	-0.7113666	0	500
Beta	3	1	1246	-2.5656166	-2.3293104	-2.108975	-2.3307443	0	500
Beta	1	1	1247	-1.0173712	-0.80064595	-0.58079296	-0.7973197	0	500
Beta	2	1	1247	-0.96767473	-0.8307694	-0.6914347	-0.82777613	0	500
Beta	3	1	1247	-2.6938436	-2.461238	-2.2130797	-2.458922	0	500
Beta	1	1	1248	-1.1385201	-0.9006103	-0.6580334	-0.89772385	0	500
Beta	2	1	1248	-1.0845907	-0.9463755	-0.800123	-0.94103295	0	500
Beta	3	1	1248	-2.8360355	-2.5841122	-2.3198824	-2.5836275	0	500
Beta	1	1	1249	-1.230704	-0.9767327	-0.71698624	-0.974785	0	500
Beta	2	1	1249	-1.1963937	-1.0537179	-0.8979767	-1.0484225	0	500
Beta	3	1	1249	-2.974491	-2.7109032	-2.437015	-2.7124476	0	500
Beta	1	1	1250	-1.3398654	-1.0606616	-0.782851	-1.059849	0	500
Beta	2	1	1250	-1.2971141	-1.1450837	-0.9848831	-1.1399287	0	500
Beta	3	1	1250	-3.092734	-2.8073835	-2.5133045	-2.8109105	0	500
Beta	1	1	1251	-1.5021197	-1.2319527	-0.95895934	-1.2297369	0	500
Beta	2	1	1251	-1.4663552	-1.319403	-1.1610767	-1.3138051	0	500
Beta	3	1	1251	-3.113437	-2.84102	-2.564347	-2.844341	0	500
Beta	1	1	1252	-1.7074872	-1.4362066	-1.1543696	-1.4318892	0	500
Beta	2	1	1252	-1.6673082	-1.5229955	-1.3638648	-1.5178609	0	500
Beta	3	1	1252	-3.1619403	-2.893671	-2.6378813	-2.9019217	0	500
Beta	1	1	1253	-1.9323459	-1.6572598	-1.3594775	-1.6510834	0	500
Beta	2	1	1253	-1.9014288	-1.7415781	-1.5767502	-1.7391168	0	500
Beta	3	1	1253	-3.2165606	-2.960331	-2.718903	-2.9643576	0	500
Beta	1	1	1254	-2.1698422	-1.8829768	-1.5712103	-1.8763812	0	500
Beta	2	1	1254	-2.1382327	-1.9688748	-1.7942944	-1.9665372	0	500
Beta	3	1	1254	-3.272696	-3.0279498	-2.7829442	-3.028532	0	500
Beta	1	1	1255	-2.4184906	-2.102663	-1.778843	-2.0955744	0	500
Beta	2	1	1255	-2.3762197	-2.1893187	-2.003211	-2.187793	0	500
Beta	3	1	1255	-3.337444	-3.086675	-2.8353286	-3.0909693	0	500
Beta	1	1	1256	-2.652799	-2.328481	-1.9801999	-2.3205593	0	500
Beta	2	1	1256	-2.621622	-2.4072595	-2.220221	-2.4102905	0	500
Beta	3	1	1256	-3.4149022	-3.1639385	-2.9022264	-3.162359	0	500
Beta	1	1	1257	-2.8365116	-2.499837	-2.1364872	-2.4939346	0	500
Beta	2	1	1257	-2.8108315	-2.5809093	-2.3735795	-2.586297	0	500
Beta	3	1	1257	-3.4726968	-3.2078466	-2.9459255	-3.2101562	0	500
Beta	1	1	1258	-2.836194	-2.5177264	-2.184327	-2.515315	0	500
Beta	2	1	1258	-2.7246017	-2.5120063	-2.32473	-2.5163944	0	500
Beta	3	1	1258	-3.4601743	-3.2089362	-2.9629061	-3.2132487	0	500
Beta	1	1	1259	-2.8563342	-2.5486794	-2.231705	-2.548746	0	500
Beta	2	1	1259	-2.6371024	-2.4416676	-2.2631125	-2.4450498	0	500
Beta	3	1	1259	-3.4586885	-3.218768	-2.9816756	-3.2235863	0	500
Beta	1	1	1260	-2.8805425	-2.5814214	-2.284349	-2.5849972	0	500
Beta	2	1	1260	-2.5508866	-2.3619227	-2.1871402	-2.3676913	0	500
Beta	3	1	1260	-3.4680371	-3.2305765	-2.9978337	-3.234795	0	500
Beta	1	1	1261	-2.9107382	-2.6192706	-2.3462982	-2.6222546	0	500
Beta	2	1	1261	-2.4751165	-2.2818892	-2.1038246	-2.2881775	0	500
Beta	3	1	1261	-3.497165	-3.2421038	-3.0113084	-3.2463174	0	500
Beta	1	1	1262	-2.938207	-2.6564488	-2.3844576	-2.6585045	0	500
Beta	2	1	1262	-2.3944554	-2.205412	-2.0248368	-2.210818	0	500
Beta	3	1	1262	-3.5155592	-3.2540998	-3.0172956	-3.2575254	0	500
Beta	1	1	1263	-2.9974587	-2.710586	-2.4405928	-2.714812	0	500
Beta	2	1	1263	-2.3516073	-2.1570816	-1.9618344	-2.158992	0	500
Beta	3	1	1263	-3.561206	-3.283812	-3.0391526	-3.2915068	0	500
Beta	1	1	1264	-3.0352716	-2.7400746	-2.4594057	-2.739335	0	500
Beta	2	1	1264	-2.295443	-2.0855527	-1.8895122	-2.0918136	0	500
Beta	3	1	1264	-3.5857754	-3.2806525	-3.033021	-3.2954924	0	500
Beta	1	1	1265	-2.8261676	-2.5543203	-2.2819686	-2.555254	0	500
Beta	2	1	1265	-2.1216273	-1.928263	-1.7471181	-1.9331765	0	500
Beta	3	1	1265	-3.3872607	-3.0993776	-2.8583395	-3.1146874	0	500
Beta	1	1	1266	-2.6124754	-2.3606243	-2.0957887	-2.358888	0	500
Beta	2	1	1266	-1.9345964	-1.7614081	-1.5795635	-1.7613837	0	500
Beta	3	1	1266	-3.1782718	-2.9028828	-2.660445	-2.9134698	0	500
Beta	1	1	1267	-2.3859146	-2.151556	-1.9014864	-2.14597	0	500
Beta	2	1	1267	-1.7397027	-1.5763535	-1.39811	-1.5751075	0	500
Beta	3	1	1267	-2.9524753	-2.6919103	-2.449653	-2.6952937	0	500
Beta	1	1	1268	-2.1607676	-1.9299508	-1.6955562	-1.9271227	0	500
Beta	2	1	1268	-1.535215	-1.383282	-1.2178453	-1.3836453	0	500
Beta	3	1	1268	-2.7091506	-2.4700813	-2.219139	-2.4710424	0	500
Beta	1	1	1269	-1.9471045	-1.7175212	-1.4805224	-1.714205	0	500
Beta	2	1	1269	-1.3407657	-1.198252	-1.0410705	-1.1973695	0	500
Beta	3	1	1269	-2.4941313	-2.254961	-1.9824506	-2.252866	0	500
Beta	1	1	1270	-1.7592367	-1.5326831	-1.2911053	-1.5245153	0	500
Beta	2	1	1270	-1.171288	-1.0302618	-0.8841657	-1.0294954	0	500
Beta	3	1	1270	-2.3029308	-2.0523708	-1.782594	-2.0497007	0	500
Beta	1	1	1271	-1.5878012	-1.3583609	-1.1153519	-1.3498363	0	500
Beta	2	1	1271	-1.0254878	-0.87784314	-0.73041487	-0.8770908	0	500
Beta	3	1	1271	-2.14233	-1.8784394	-1.5918121	-1.8726195	0	500
Beta	1	1	1272	-1.448134	-1.2349635	-1.0136073	-1.2276945	0	500
Beta	2	1	1272	-0.97598755	-0.83198416	-0.6886791	-0.8331538	0	500
Beta	3	1	1272	-1.9755977	-1.7331673	-1.4553764	-1.7258493	0	500
Beta	1	1	1273	-1.3017019	-1.0920004	-0.8935332	-1.0888258	0	500
Beta	2	1	1273	-0.92525804	-0.7831814	-0.65198416	-0.78258437	0	500
Beta	3	1	1273	-1.800541	-1.5701283	-1.2974763	-1.5620018	0	500
Beta	1	1	1274	-1.1388505	-0.93603283	-0.749369	-0.9382509	0	500
Beta	2	1	1274	-0.8668462	-0.72623825	-0.60462344	-0.7277513	0	500
Beta	3	1	1274	-1.611678	-1.3948841	-1.1478442	-1.384341	0	500
Beta	1	1	1275	-0.97225964	-0.7793922	-0.5984948	-0.7834827	0	500
Beta	2	1	1275	-0.80977315	-0.66634905	-0.5473441	-0.67139226	0	500
Beta	3	1	1275	-1.4183712	-1.2080984	-0.98204976	-1.2017323	0	500
Beta	1	1	1276	-0.82145035	-0.6229081	-0.45259938	-0.63290757	0	500
Beta	2	1	1276	-0.75628525	-0.61517745	-0.4836462	-0.6165601	0	500
Beta	3	1	1276	-1.2451223	-1.0255289	-0.8060121	-1.0240719	0	500
Beta	1	1	1277	-0.6929091	-0.4856364	-0.3083905	-0.49358937	0	500
Beta	2	1	1277	-0.70775443	-0.5635376	-0.42504537	-0.5653099	0	500
Beta	3	1	1277	-1.0712314	-0.84773195	-0.62365395	-0.84631735	0	500
Beta	1	1	1278	-0.5710706	-0.36304772	-0.17496862	-0.37118	0	500
Beta	2	1	1278	-0.67178804	-0.52093196	-0.3735585	-0.52084637	0	500
Beta	3	1	1278	-0.92946786	-0.70133805	-0.48248193	-0.70479333	0	500
Beta	1	1	1279	-0.60758954	-0.4077381	-0.23650387	-0.41493055	0	500
Beta	2	1	1279	-0.7074486	-0.5651448	-0.41957468	-0.56286454	0	500
Beta	3	1	1279	-1.0434595	-0.824532	-0.62408537	-0.8307494	0	500
Beta	1	1	1280	-0.6355461	-0.45589092	-0.29959294	-0.45877343	0	500
Beta	2	1	1280	-0.7511435	-0.6062565	-0.46775782	-0.6077676	0	500
Beta	3	1	1280	-1.1621789	-0.95645124	-0.764865	-0.96339977	0	500
Beta	1	1	1281	-0.6739896	-0.506197	-0.35537618	-0.50631183	0	500
Beta	2	1	1281	-0.7958656	-0.6533879	-0.5199199	-0.6564554	0	500
Beta	3	1	1281	-1.3012806	-1.0984211	-0.9080308	-1.1072321	0	500
Beta	1	1	1282	-0.71528816	-0.5573211	-0.40282786	-0.55517405	0	500
Beta	2	1	1282	-0.8428484	-0.7045178	-0.5713563	-0.70649916	0	500
Beta	3	1	1282	-1.4553474	-1.2463284	-1.0507163	-1.2550699	0	500
Beta	1	1	1283	-0.7625336	-0.603861	-0.44857427	-0.6027126	0	500
Beta	2	1	1283	-0.8938289	-0.75388026	-0.6235169	-0.75518686	0	500
Beta	3	1	1283	-1.6241572	-1.390872	-1.1937537	-1.398902	0	500
Beta	1	1	1284	-0.7878269	-0.63084006	-0.47540554	-0.63003385	0	500
Beta	2	1	1284	-0.9313217	-0.78013873	-0.6411236	-0.7807964	0	500
Beta	3	1	1284	-1.7507681	-1.5152409	-1.3134224	-1.5195826	0	500
Beta	1	1	1285	-0.8422482	-0.6709282	-0.509971	-0.67229956	0	500
Beta	2	1	1285	-0.98444754	-0.8245219	-0.67063534	-0.824599	0	500
Beta	3	1	1285	-1.8762826	-1.6323445	-1.421082	-1.6392053	0	500
Beta	1	1	1286	-0.84371686	-0.67562276	-0.5192822	-0.6762482	0	500
Beta	2	1	1286	-0.97062933	-0.8183695	-0.67591846	-0.82017785	0	500
Beta	3	1	1286	-1.9208043	-1.6921874	-1.4907656	-1.6986649	0	500
Beta	1	1	1287	-0.8374311	-0.6732646	-0.52215606	-0.6764481	0	500
Beta	2	1	1287	-0.94802094	-0.8063115	-0.662122	-0.8063222	0	500
Beta	3	1	1287	-1.9715871	-1.7493759	-1.5599573	-1.7559522	0	500
Beta	1	1	1288	-0.8356912	-0.6761573	-0.5220435	-0.6766644	0	500
Beta	2	1	1288	-0.92846227	-0.7917532	-0.6498028	-0.79129785	0	500
Beta	3	1	1288	-2.0289776	-1.8162737	-1.6258883	-1.8180692	0	500
Beta	1	1	1289	-0.8352151	-0.6738612	-0.5164906	-0.6768863	0	500
Beta	2	1	1289	-0.9055018	-0.77687395	-0.628513	-0.77585536	0	500
Beta	3	1	1289	-2.0938842	-1.8831282	-1.6949936	-1.8819168	0	500
Beta	1	1	1290	-0.8422771	-0.675723	-0.50495046	-0.677103	0	500
Beta	2	1	1290	-0.90094143	-0.76253647	-0.6060733	-0.7608312	0	500
Beta	3	1	1290	-2.159224	-1.9441037	-1.7501477	-1.9440339	0	500
Beta	1	1	1291	-0.8350954	-0.6566801	-0.47646448	-0.65764505	0	500
Beta	2	1	1291	-0.8905049	-0.7366588	-0.56875944	-0.73563457	0	500
Beta	3	1	1291	-2.1993885	-1.9856389	-1.7824353	-1.9870498	0	500
Beta	1	1	1292	-0.8539572	-0.6646568	-0.473305	-0.66209143	0	500
Beta	2	1	1292	-0.893096	-0.72936606	-0.54943025	-0.7258749	0	500
Beta	3	1	1292	-2.2646272	-2.040728	-1.8077545	-2.0406878	0	500
Beta	1	1	1293	-0.8944882	-0.71642935	-0.53499746	-0.7174895	0	500
Beta	2	1	1293	-0.91846585	-0.7608932	-0.58685946	-0.7573199	0	500
Beta	3	1	1293	-2.2191246	-2.0084982	-1.7821324	-2.008898	0	500
Beta	1	1	1294	-0.95484483	-0.78256035	-0.6083484	-0.78184783	0	500
Beta	2	1	1294	-0.94119257	-0.7929463	-0.6322669	-0.7917621	0	500
Beta	3	1	1294	-2.1864188	-1.979356	-1.7593954	-1.9775778	0	500
Beta	1	1	1295	-1.0374722	-0.85366	-0.68274677	-0.85163164	0	500
Beta	2	1	1295	-0.9858541	-0.82765245	-0.67481196	-0.829108	0	500
Beta	3	1	1295	-2.160984	-1.940093	-1.7262712	-1.9436193	0	500
Beta	1	1	1296	-1.1214213	-0.92896724	-0.74657446	-0.92335844	0	500
Beta	2	1	1296	-1.0245371	-0.8668823	-0.71333337	-0.86749387	0	500
Beta	3	1	1296	-2.1317117	-1.9009527	-1.6941422	-1.9087152	0	500
Beta	1	1	1297	-1.2073511	-0.99790496	-0.80738986	-0.9931421	0	500
Beta	2	1	1297	-1.0666249	-0.9079428	-0.7508117	-0.9048392	0	500
Beta	3	1	1297	-2.1090903	-1.8707283	-1.651655	-1.8747557	0	500
Beta	1	1	1298	-1.2887667	-1.0652146	-0.85747445	-1.0573565	0	500
Beta	2	1	1298	-1.109809	-0.9427853	-0.7813608	-0.94324887	0	500
Beta	3	1	1298	-2.092687	-1.8410665	-1.6093262	-1.8443496	0	500
Beta	1	1	1299	-1.3598742	-1.1207778	-0.89699566	-1.1141634	0	500
Beta	2	1	1299	-1.1456066	-0.97116965	-0.79678315	-0.9727717	0	500
Beta	3	1	1299	-2.0854301	-1.8157183	-1.5613278	-1.8165231	0	500
Beta	1	1	1300	-1.3666073	-1.1421132	-0.9363278	-1.142546	0	500
Beta	2	1	1300	-1.1729472	-1.0034558	-0.83926624	-1.0069286	0	500
Beta	3	1	1300	-2.1541746	-1.9014432	-1.672805	-1.9045776	0	500
Beta	1	1	1301	-1.3962215	-1.1671185	-0.96384436	-1.1680112	0	500
Beta	2	1	1301	-1.210046	-1.038405	-0.8804018	-1.0423921	0	500
Beta	3	1	1301	-2.2288916	-1.9882429	-1.771745	-1.9930934	0	500
Beta	1	1	1302	-1.4181648	-1.1931405	-0.99372977	-1.1956224	0	500
Beta	2	1	1302	-1.2429279	-1.0804408	-0.9231027	-1.0808465	0	500
Beta	3	1	1302	-2.3107214	-2.0870533	-1.8762105	-2.0890706	0	500
Beta	1	1	1303	-1.4447582	-1.2198138	-1.0178546	-1.2240026	0	500
Beta	2	1	1303	-1.2851772	-1.1204497	-0.96117973	-1.1203717	0	500
Beta	3	1	1303	-2.3997068	-2.1863465	-1.9798536	-2.1877198	0	500
Beta	1	1	1304	-1.4764974	-1.2462628	-1.0447261	-1.2516141	0	500
Beta	2	1	1304	-1.3197428	-1.1582786	-0.9952648	-1.1588249	0	500
Beta	3	1	1304	-2.5061634	-2.2835484	-2.0743647	-2.283698	0	500
Beta	1	1	1305	-1.5192587	-1.2844523	-1.0766587	-1.288173	0	500
Beta	2	1	1305	-1.3810241	-1.1972587	-1.0382283	-1.2013669	0	500
Beta	3	1	1305	-2.6327887	-2.3864124	-2.1759448	-2.3913794	0	500
Beta	1	1	1306	-1.5498873	-1.2996562	-1.0884297	-1.3082279	0	500
Beta	2	1	1306	-1.4114203	-1.2296904	-1.0579787	-1.2311146	0	500
Beta	3	1	1306	-2.7251644	-2.4570467	-2.2401736	-2.4653044	0	500
Beta	1	1	1307	-1.5358931	-1.2986159	-1.0864893	-1.3021872	0	500
Beta	2	1	1307	-1.4688078	-1.2913419	-1.1325387	-1.2926284	0	500
Beta	3	1	1307	-2.7523735	-2.5031118	-2.2921827	-2.5118585	0	500
Beta	1	1	1308	-1.5298915	-1.3002996	-1.0825032	-1.2980324	0	500
Beta	2	1	1308	-1.5384612	-1.3701982	-1.2198044	-1.3663512	0	500
Beta	3	1	1308	-2.7913985	-2.5580788	-2.3490248	-2.563409	0	500
